@relation words-weka.filters.unsupervised.attribute.Remove-R51

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute comProbabilityChar0Dist0 numeric
@attribute comProbabilityChar0Dist0DivWord2Length numeric
@attribute comProbabilityCharMDist0 numeric
@attribute comProbabilityChar0DistM numeric
@attribute comProbabilityCharMDistM numeric
@attribute comWeightedTotalProbabilityDist0 numeric
@attribute comWeightedTotalProbabilityDist1 numeric
@attribute comWeightedTotalProbabilityDistM numeric
@attribute comWeightedTotalProbability numeric
@attribute comNormWeightedTotalProbability numeric
@attribute comWeightedTotalProbability(WTPS)DivWord1Length numeric
@attribute comWeightedTotalProbability(WTPS)DivWord2Length numeric
@attribute comWeightedTotalProbability(WTPS)Div numeric
@attribute comMagicalColumnDiv(COD) numeric
@attribute comMagicalColumnDiv2(COD) numeric
@attribute rlmMclcs numeric
@attribute rlmNormMclcs numeric
@attribute rlmTotalLength(SO_ou_RLMSO) numeric
@attribute rlmNormTotalLength(SO_ou_RLMSO_div) numeric
@attribute rlmTotalLength(SO_ou_RLMSO)DivWord2Length numeric
@attribute rlmTotalLength(WSO_ou_RLMWSO)Weighted numeric
@attribute rlmTotalLengthWeightedInv numeric
@attribute rlmMaxLengthOccurrences(MO) numeric
@attribute rlmMaxLength(MORL) numeric
@attribute rlmMinLengthMaxOccurrences(MLMO) numeric
@attribute rlmMaxOccurrencesMinLength(MOML) numeric
@attribute mi0 numeric
@attribute mi1 numeric
@attribute mi2 numeric
@attribute mi3 numeric
@attribute mi4 numeric
@attribute meanMI numeric
@attribute weightedMeanMI numeric
@attribute wmi0 numeric
@attribute wmi1 numeric
@attribute wmi2 numeric
@attribute wmi3 numeric
@attribute wmi4 numeric
@attribute meanWMI numeric
@attribute weightedMeanWMI numeric
@attribute nlcs numeric
@attribute mclcs00 numeric
@attribute mclcs01 numeric
@attribute mclcsLength/2Length/2 numeric
@attribute nmclcs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
2,2,0,0,0,0,0,0,0,-2,-2,-2,-4,4,-2,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,2,2,?,2,true
5,3,-2,2,0,0,0,0,0,-3,-3,-3,-9,5.4,-1.8,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.867563,0.867563,0.867563,0.867563,0.636514,0.650672,1.590532,0.433782,0.433782,0.433782,0.433782,0.318257,0.325336,0.795266,0,0,0,0,0,5,5,1,5,true
7,5,-2,2,0.5,0.1,0,0,0,1,0,-2,-5,0.714286,-0.714286,-1,-6.5,8,3,1,0.028571,3,0.257143,0.6,3,3,3,1,1,3,1.332179,1.332179,1.332179,1.332179,1.332179,1.110149,3.041809,0.918662,0.66609,0.66609,0.66609,0.66609,0.59717,1.773477,0.114286,2,1,0,0.114286,5,5,1,5,false
7,3,-4,4,0,0,0,0,0,1,-1,-1,-1,0.047619,-0.142857,-0.333333,-2,6,2,2,0.190476,3,0.428571,1,4,3,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.91551,0.549306,0.549306,0.549306,0.549306,0.503531,1.373265,0.190476,2,0,0,0.190476,5,5,1,5,false
3,1,-2,2,0,0,0,0,0,-1,-1,-1,-1,0.333333,-0.333333,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,false
13,5,-8,8,0,0,0,0,0,-5,-5,-5,-25,9.615385,-1.923077,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.332179,1.470808,1.470808,1.470808,1.609438,1.225674,3.247442,0.66609,0.735404,0.735404,0.735404,0.804719,0.612837,1.623721,0,0,0,0,0,13,13,1,13,true
3,4,1,1,0,0,0,0,0,-2,-2,-1,-7,4.083333,-2.333333,-1.75,-7,-4,0,1,0.083333,2,0.333333,0.5,2,2,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.732408,0.732408,0.549306,0.457755,1.068095,0.333333,0,0,0,0.083333,4,4,1,1,false
12,10,-2,2,0,0,0,0,0,-8,-9,-9,-89,66.008333,-7.416666,-8.9,-89,6,1,1,0.008333,1,0.008333,0.1,1,1,1,1,1,1,2.163956,2.163956,2.163956,2.163956,2.163956,1.986136,6.363654,1.197107,1.081978,1.081978,1.081978,1.081978,1.003534,3.296956,0.008333,1,0,0,0.008333,11,11,1,11,true
6,3,-3,3,0,0,0,0,0,-3,-3,-3,-9,4.5,-1.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.636514,0.636514,0.636514,0.636514,0.636514,0.477386,1.166943,0.318257,0.318257,0.318257,0.318257,0.318257,0.238693,0.583471,0,0,0,0,0,6,6,1,6,true
2,3,1,1,0,0,0,0.5,0.5,-1,1,1,-1,0.166667,-0.5,-0.333333,-2,-2,0,1,0.166667,2,0.666667,0.666667,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.693147,0.346574,0.346574,0.346574,0.346574,0.693147,0.666667,0,2,0,0.666667,1,1,1,1,false
6,5,-1,1,0,0,0,0,0,-4,-4,-3,-19,12.033333,-3.166667,-3.8,-19,1,1,1,0.033333,1,0.033333,0.2,1,1,1,1,1,1,1.332179,1.332179,1.332179,1.332179,1.332179,1.110149,3.041809,0.66609,0.66609,0.66609,0.66609,0.827033,0.581899,1.553093,0.033333,0,0,0,0.033333,6,6,1,5,true
2,2,0,0,0.5,0.25,0.5,0,0,2,0,0,2,1,1,1,1,2,2,1,0.25,2,1,1,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.693147,0.346574,0.693147,0.693147,0.693147,0.346574,0.866434,1,2,0,1,1,0,0,?,0,false
11,8,-3,3,0,0,0,1,0,-1,4,-1,0,0,0,0,-3.75,-6,5,4,0.181818,13,1.920455,1.625,23,10,7,2,1,7,1.906155,1.906155,1.906155,1.906155,1.906155,1.69436,5.180656,0.953077,0.953077,0.953077,0.953077,0.953077,0.856807,2.602705,0.409091,0,4,0,0.181818,8,8,0.733333,5,false
2,2,0,0,1,0.5,0,0,0,0,-1,-1,-1,0.25,-0.5,-0.5,-1,1,1,1,0.25,1,0.25,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.51986,0.51986,0.51986,0.288811,0.693147,0.25,1,0,0,0.25,1,1,?,1,false
9,3,-6,6,1,0.333333,0,0,0,2,0,0,4,0.592593,0.444444,1.333333,4,6,2,1,0.037037,3,0.333333,1,3,3,3,1,1,3,0.636514,0.636514,0.636514,0.636514,0.636514,0.477386,1.166943,0.385835,0.318257,0.318257,0.318257,0.501359,0.255587,0.651049,0.148148,1,0,0,0.037037,7,7,1,7,false
2,2,0,0,0,0,0,0,0,-2,-2,-2,-4,4,-2,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,2,2,?,2,true
10,6,-4,4,0,0,0,0,0,-5,-5,-5,-30,15,-3,-5,-30,0,0,1,0.016667,1,0.016667,0.166667,1,1,1,1,1,1,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,0.89588,0.89588,0.767897,2.194905,0.016667,0,0,0,0.016667,10,10,1,9,true
14,6,-8,8,0,0,0,0,0,-3,-3,-3,-18,3.857143,-1.285714,-3,-18,0,0,1,0.011905,3,0.107143,0.5,3,3,3,1,1,3,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,1.34382,0.89588,0.89588,0.89588,0.831888,2.418875,0.107143,0,0,0,0.107143,11,11,1,11,true
7,2,-5,5,0,0,0,0,0,-2,-2,-2,-4,1.142857,-0.571429,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.143841,-0.405465,0.143841,0.693147,0.693147,-0.087208,-0.058891,0.071921,-0.202733,0.071921,0.346574,0.346574,-0.043604,-0.029446,0,0,0,0,0,7,7,1,7,false
2,2,0,0,0,0,1,0,0,0,-1,-1,-1,0.25,-0.5,-0.5,-1,1,1,1,0.25,1,0.25,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.51986,0.51986,0.51986,0.288811,0.693147,0.25,1,0,1,0.25,1,1,?,1,true
2,3,1,1,0.5,0.166667,0.5,0,0,1,-1,-1,-1,0.166667,-0.5,-0.333333,-2,2,2,1,0.166667,2,0.666667,0.666667,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.693147,0.346574,0.346574,0.693147,0.693147,0.346574,0.866434,0.666667,2,0,1,0.666667,1,1,1,0,false
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,3,3,1,2,true
8,5,-3,3,0,0,0,0,0,-4,-4,-3,-19,9.025,-2.375,-3.8,-19,2,1,1,0.025,1,0.025,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0.025,0,0,0,0.025,8,8,1,7,false
2,2,0,0,0.5,0.25,0.5,0,0,2,0,0,2,1,1,1,1,2,2,1,0.25,2,1,1,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.693147,0.346574,0.693147,0.693147,0.693147,0.346574,0.866434,1,2,0,1,1,0,0,?,0,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
4,4,0,0,0,0,0,0,0,1,-1,-1,-2,0.25,-0.5,-0.5,-2,2,1,1,0.0625,3,0.5625,0.75,3,3,3,1,1,3,1.039721,1.039721,1.039721,1.039721,1.039721,0.831777,2.166085,0.606504,0.51986,0.51986,0.779791,0.606504,0.485203,1.234668,0.25,1,0,0,0.25,3,3,1,2,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
8,5,-3,3,1,0.2,0,0,0,-1,-1,-2,-8,1.6,-1,-1.6,-8,7,2,1,0.025,3,0.225,0.6,3,3,3,1,1,3,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.965663,0.965663,0.804719,0.804719,0.804719,0.724247,2.078857,0.225,1,1,0,0.025,6,6,1,5,false
9,2,-7,7,0,0,0,0,0,-2,-2,-2,-4,0.888889,-0.444444,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.346574,0.693147,0.693147,0.693147,0.346574,0.346574,0.693147,0.173287,0.346574,0.346574,0.346574,0.173287,0.173287,0.346574,0,0,0,0,0,9,9,1,9,true
11,4,-7,7,0,0,0,0,0,-2,-2,-2,-8,1.454545,-0.727273,-2,-8,0,0,1,0.022727,2,0.090909,0.5,2,2,2,1,1,2,1.039721,1.039721,1.039721,1.039721,1.039721,0.831777,2.166085,0.51986,0.51986,0.51986,0.51986,0.606504,0.415888,1.083042,0.022727,0,0,0,0.022727,10,10,1,10,false
8,6,-2,2,0,0,0,0,0,-6,-6,-6,-36,27,-4.5,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,0.89588,0.89588,0.767897,2.194905,0,0,0,0,0,8,8,1,8,true
7,2,-5,5,0,0,0,0,0,-2,-2,-2,-4,1.142857,-0.571429,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,7,7,1,7,true
9,4,-5,5,0,0,0,0,0,-2,-1,-2,-7,1.361111,-0.777778,-1.75,-7,3,1,1,0.027778,2,0.111111,0.5,2,2,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.866434,0.554518,1.444057,0.111111,0,1,0,0.027778,8,8,1,7,false
5,3,-2,2,0,0,0,1,0,-1,-1,-1,-2,0.266667,-0.4,-0.666667,-2,-4,0,1,0.066667,2,0.266667,0.666667,2,2,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.732408,0.549306,0.732408,0.549306,0.457755,1.098612,0.266667,0,0,0,0.066667,4,4,1,3,true
4,3,-1,1,0,0,0,0,0,-3,-3,-3,-9,6.75,-2.25,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,4,4,1,4,true
12,9,-3,3,0,0,0,0,0,-4,-3,-3,-32,9.481481,-2.666667,-3.555556,-32,14,4,1,0.009259,5,0.231481,0.555556,5,5,5,1,1,5,1.953089,1.953089,1.953089,1.831021,1.831021,1.721159,5.449951,0.976544,0.976544,0.976544,0.91551,0.91551,0.884993,2.758883,0.231481,0,1,0,0.009259,12,12,1,7,false
2,3,1,1,0,0,0,0.5,0.5,-1,1,1,-1,0.166667,-0.5,-0.333333,-2,-2,0,1,0.166667,2,0.666667,0.666667,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.693147,0.346574,0.346574,0.346574,0.346574,0.693147,0.666667,0,2,0,0.666667,1,1,1,1,false
10,5,-5,5,0,0,0,0,0,-2,-2,-3,-13,3.38,-1.3,-2.6,-13,9,2,1,0.02,3,0.18,0.6,3,3,3,1,1,3,1.19355,1.332179,1.332179,1.19355,1.332179,1.06394,2.868522,0.757719,0.66609,0.66609,0.688404,0.66609,0.574065,1.618112,0.08,1,1,1,0.02,8,8,1,8,false
9,6,-3,3,0,0,0,0,0,-6,-6,-6,-36,24,-4,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.56071,1.56071,1.56071,1.676235,1.676235,1.403766,3.914235,0.780355,0.780355,0.780355,0.838117,0.838117,0.701883,1.957117,0,0,0,0,0,9,9,1,9,true
14,7,-7,7,0,0,0,0,0,-6,-6,-6,-42,18,-3,-6,-42,0,0,1,0.010204,1,0.010204,0.142857,1,1,1,1,1,1,1.549826,1.549826,1.549826,1.549826,1.450805,1.388462,4.047449,0.774913,0.774913,0.774913,0.774913,0.725403,0.694231,2.023724,0.010204,0,0,0,0.010204,14,14,1,13,true
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
5,4,-1,1,0.333333,0.083333,0.333333,0,0,2,-1,-1,-1,0.05,-0.2,-0.25,-3,6,3,2,0.2,4,0.8,1,5,4,3,1,1,3,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,1.213008,0.693147,0.693147,0.693147,0.693147,0.65849,1.963917,0.45,3,0,2,0.45,2,2,1,2,false
5,7,2,2,0,0,0,0,0,-6,-6,-5,-41,48.028571,-8.2,-5.857143,-41,-9,0,1,0.028571,1,0.028571,0.142857,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.965663,0.804719,0.697423,1.877677,0.028571,0,0,0,0.028571,7,7,1,5,true
14,7,-7,7,1,0.142857,0,0,0,-2,-2,-3,-19,3.683673,-1.357143,-2.714286,-19,13,2,1,0.010204,4,0.163265,0.571429,4,4,4,1,1,4,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,1.111949,0.972955,0.972955,0.972955,1.111949,0.886084,2.689526,0.163265,1,1,1,0.010204,12,12,1,10,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
12,8,-4,4,0,0,0,0,0,-6,-6,-6,-48,24,-4,-6,-48,0,0,2,0.041667,3,0.09375,0.375,4,3,2,1,1,2,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.039721,1.039721,1.039721,1.299651,1.039721,0.953077,2.890795,0.041667,0,0,0,0.041667,10,10,1,10,true
11,14,3,3,1,0.071429,0,0,0,-5,-3,-6,-75,36.525974,-6.818182,-5.357143,-76.5,31,6,1,0.006494,10,0.649351,0.714286,10,10,10,1,1,10,2.082828,2.082829,2.019815,2.019815,2.019815,1.929838,6.305715,1.150409,1.196391,1.055889,1.118903,1.055889,1.003663,3.391114,0.318182,1,2,0,0.025974,11,11,1,4,false
8,10,2,2,0,0,0,0,0,-5,-4,-5,-45,25.3125,-5.625,-4.5,-48,16,5,3,0.1125,8,0.8,0.8,12,7,5,2,1,5,1.732868,1.732868,1.732868,1.819511,1.819511,1.559581,4.748677,0.866434,0.996399,1.386294,0.909756,0.909756,0.851993,2.612608,0.3125,0,1,1,0.2,6,6,0.857143,4,false
8,5,-3,3,0,0,0,0,0,0,3,0,5,0.625,0.625,1,3.5,7,3,2,0.1,6,0.9,1.2,7,6,5,1,1,5,1.05492,1.05492,1.05492,1.05492,1.05492,0.8791,2.408734,0.52746,0.52746,0.619089,0.619089,0.52746,0.470093,1.257817,0.225,0,2,0,0.1,7,7,1,5,false
8,10,2,2,0,0,0,0,0.25,-6,-6,-6,-56,39.2,-7,-5.6,-59,4,4,4,0.2,10,1.25,1,20,7,4,2,1,4,1.906154,1.906154,1.906154,1.992798,2.079441,1.732868,5.251414,0.953077,0.953077,0.953077,0.996399,1.559581,0.924196,2.729679,0.2,0,0,0,0.2,8,8,0.714286,6,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
10,10,0,0,0,0,0,0,0,-10,-10,-10,-100,100,-10,-10,-100,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.884212,1.504788,1.504788,1.504788,1.504789,1.436976,4.850138,0.942106,0.752394,0.752394,0.752394,0.752394,0.718488,2.425069,0,0,0,0,0,10,10,1,10,true
11,13,2,2,0,0,0,0,0,-11,-11,-11,-141,139.027972,-12.818182,-10.846154,-141,-34,1,1,0.006993,3,0.062937,0.230769,3,3,3,1,1,3,2.145842,2.145842,2.145842,2.145842,2.145842,1.967022,6.480179,1.072921,1.072921,1.072921,1.072921,1.072921,0.996426,3.262691,0.027972,0,0,0,0.006993,13,13,1,9,true
12,3,-9,9,0,0,0,0,0,-2,-1,-1,-5,0.694444,-0.416667,-1.666667,-5,5,1,1,0.027778,1,0.027778,0.333333,1,1,1,1,1,1,0.867563,0.867563,0.636514,0.867563,0.867563,0.59291,1.513516,0.433782,0.433782,0.318257,0.433782,0.433782,0.296455,0.756758,0.027778,0,1,0,0.027778,12,12,1,11,false
13,10,-3,3,0,0,0,0,0,-7,-7,-7,-69,36.623077,-5.307692,-6.9,-69,2,1,1,0.007692,3,0.069231,0.3,3,3,3,1,1,3,2.163956,2.163956,2.163956,2.163956,2.163956,1.967232,6.338156,1.081978,1.197107,1.081978,1.081978,1.081978,1.015015,3.254603,0.069231,0,0,1,0.007692,12,12,1,10,true
10,5,-5,5,0,0,0,0,0,-4,-4,-4,-20,8,-2,-4,-20,0,0,1,0.02,1,0.02,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.965663,0.804719,0.804719,0.804719,0.697423,1.917913,0.02,0,0,0,0.02,9,9,1,9,true
4,5,1,1,0,0,0,0,0,-5,-5,-5,-25,31.25,-6.25,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.693147,0.554518,1.444057,0,0,0,0,0,5,5,1,4,true
6,5,-1,1,0,0,0,0,0,-2,-3,-3,-14,6.533333,-2.333333,-2.8,-14,3,1,1,0.033333,2,0.133333,0.4,2,2,2,1,1,2,1.470808,1.470808,1.332179,1.332179,1.332179,1.156359,3.249753,0.896348,0.735404,0.827033,0.66609,0.66609,0.631827,1.839468,0.133333,1,0,0,0.033333,5,5,1,4,true
13,5,-8,8,0,0,0,0,0,-4,-4,-4,-20,6.153846,-1.538462,-4,-20,0,0,1,0.015385,1,0.015385,0.2,1,1,1,1,1,1,1.609438,1.609438,1.470808,1.470808,1.470808,1.271884,3.56629,0.804719,0.804719,0.735404,0.735404,0.735404,0.635942,1.783145,0.015385,0,0,0,0.015385,12,12,1,12,true
12,15,3,3,0,0,0,0,0,-8,-6,-8,-107,63.605556,-8.916667,-7.133333,-115.166664,44,9,5,0.138889,19,2.005556,1.266667,39,13,9,3,1,9,1.907284,1.907284,2.321436,1.849522,1.849522,1.770211,6.011347,0.953642,0.999418,1.873495,1.074074,0.924761,0.954941,3.303482,0.2,0,1,0,0.2,8,8,0.73913,6,false
5,6,1,1,0,0,0,0.5,0,-2,-1,-2,-9,2.7,-1.8,-1.5,-10,4,3,2,0.133333,5,0.833333,0.833333,6,5,4,1,1,4,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.965663,1.126607,0.804719,0.804719,0.751071,2.025209,0.533333,0,1,1,0.133333,4,4,1,2,false
7,6,-1,1,0,0,0,0,0,-6,-6,-6,-36,30.857143,-5.142857,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.56071,1.56071,1.56071,1.56071,1.56071,1.337752,3.82374,0.780355,0.780355,0.780355,0.780355,0.780355,0.668876,1.91187,0,0,0,0,0,7,7,1,7,true
11,10,-1,1,0,0,0,0,0,-8,-8,-8,-80,58.181818,-7.272728,-8,-80,0,0,1,0.009091,2,0.036364,0.2,2,2,2,1,1,2,2.163956,2.163956,2.163956,2.163956,2.163956,1.979835,6.35576,1.081978,1.081978,1.197107,1.081978,1.081978,1.01085,3.232704,0.036364,0,0,0,0.009091,11,11,1,9,true
10,5,-5,5,0,0,0,0,0,-5,-5,-5,-25,12.5,-2.5,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.19355,1.05492,1.05492,1.05492,1.19355,0.92531,2.57509,0.596775,0.52746,0.52746,0.52746,0.596775,0.462655,1.287545,0,0,0,0,0,10,10,1,10,false
8,8,0,0,0,0,0,0,0,-3,-2,-3,-19,5.640625,-2.375,-2.375,-21,10,5,2,0.0625,6,0.5625,0.75,7,6,5,1,1,5,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.039721,1.169686,1.429616,1.169686,1.039721,0.996399,3.053251,0.390625,0,1,0,0.140625,6,7,1,3,false
4,5,1,1,0,0,0,0,0,-5,-5,-5,-25,31.25,-6.25,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.693147,0.554518,1.444057,0,0,0,0,0,5,5,1,4,true
5,5,0,0,1,0.2,0,1,0,0,0,0,-2,0.16,-0.4,-0.4,-2,-4,1,1,0.04,5,1,1,5,5,5,1,1,5,1.05492,1.05492,1.05492,1.05492,1.05492,0.8791,2.408734,0.549774,0.549774,0.549774,0.549774,0.688404,0.48125,1.283044,0.16,1,1,0,0.04,4,4,1,3,false
9,5,-4,4,0,0,0.5,0,0,-1,-3,-3,-13,3.755556,-1.444444,-2.6,-14,8,2,1,0.022222,2,0.088889,0.4,2,2,2,1,1,2,1.470808,1.609438,1.609438,1.609438,1.470808,1.294989,3.508528,1.057292,0.804719,0.804719,0.804719,0.735404,0.701142,2.076152,0.088889,2,0,0,0.088889,7,7,1,7,false
13,8,-5,5,0,0,0,0,0,-3,-3,-2,-23,5.086538,-1.769231,-2.875,-23,2,1,2,0.038462,6,0.346154,0.75,7,6,5,1,1,5,1.732868,1.819511,1.819511,1.906155,1.906155,1.636597,4.911958,0.866434,0.909756,0.909756,1.299651,1.039721,0.866434,2.559951,0.153846,0,0,0,0.086538,10,10,1,9,false
7,8,1,1,0,0,0,0,0,-8,-8,-8,-64,73.142857,-9.142858,-8,-64,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,0.972955,0.972955,0.972955,0.972955,0.972955,0.851336,2.522733,0,0,0,0,0,8,8,1,7,true
3,2,-1,1,0,0,1,0,0,0,-1,-1,-1,0.166667,-0.333333,-0.5,-1,1,1,1,0.166667,1,0.166667,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.346574,0.51986,0.51986,0.288811,0.693147,0.166667,1,0,1,0.166667,2,2,1,2,false
4,4,0,0,0,0,0,0,0,-1,2,-1,-1,0.0625,-0.25,-0.25,-3,3,3,3,0.5625,6,2.25,1.5,10,5,3,2,1,3,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,1.213008,0.693147,0.693147,0.693147,0.65849,1.703987,0.5625,0,3,0,0.5625,2,2,0.5,1,false
8,7,-1,1,0,0,0,0,0,-6,-6,-6,-41,30.017857,-5.125,-5.857143,-41,2,1,1,0.017857,1,0.017857,0.142857,1,1,1,1,1,1,1.747868,1.747868,1.747868,1.747868,1.846889,1.541762,4.551776,0.873934,0.873934,0.873934,0.873934,0.923445,0.788255,2.295744,0.017857,0,0,0,0.017857,8,8,1,7,true
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
3,4,1,1,0,0,0,0,0,-2,-2,0,-6,3,-2,-1.5,-7,-8,0,2,0.333333,3,0.75,0.75,4,3,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.91551,0.549306,0.549306,0.503531,1.129129,0.333333,0,0,0,0.333333,3,3,1,2,false
